title,mode,level,id,thumbnail
Death Moon - SHORT CUT -,Double,23,SGZaL2tHMjZpeXRPeVF4NVJoOGx6Zz09,https://phoenix.piugame.com/data/song_img/cb58368cd334b3de83b6a47fbdca72d6.png?v=20241031113041
Desaparecer,Double,23,S05rWjhlZStBUmprdEJvTEdIdkJQQT09,https://phoenix.piugame.com/data/song_img/c177544632f0d6d1f18bb4ccb672df2c.png?v=20241031113041
DESTRUCIMATE,Double,23,VXFCWU5VRzVIS1dDY2E5QXpOeXdvQT09,https://phoenix.piugame.com/data/song_img/8a48c481d5d5b1e1a19b0a230b776a1c.png?v=20241031113041
Dream To Nightmare,Double,23,Szd3YURzQkZrelBCTllQNXM3N0JVQT09,https://phoenix.piugame.com/data/song_img/149de4217a7f2e3d80c3dbe4090a2ea0.png?v=20241031113041
Elise,Double,23,WXozWTdYUEtPQWIwMFlKU1hRK0ttZz09,https://phoenix.piugame.com/data/song_img/3a4e606d1e1b67c3937f1d7c617d852c.png?v=20241031113041
Extravaganza - SHORT CUT -,Double,23,Si9Tck1OVFRHQysrYzdBWW5aR1pKQT09,https://phoenix.piugame.com/data/song_img/3d13424db511ff90627ea2faecb8351b.png?v=20241031113041
Faster Z,Double,23,c3NVWElFSTJnb1FTRXJkQW5mUlJnZz09,https://phoenix.piugame.com/data/song_img/e1cf59e8f3867e354df5e8271bd92e63.png?v=20241031113041
Final Audition Ep. 1,Double,23,ZkRQQ0ZmUVNDQW95U1ZVMFZRS3pCUT09,https://phoenix.piugame.com/data/song_img/99358e5e78a2ed2b7ea890eec2c271e7.png?v=20241031113041
Final Audition Ep. 2-1,Double,23,K3dVd05RSTRGbzhUMzdoU3V3UHFhUT09,https://phoenix.piugame.com/data/song_img/f68501156acb18b48e57c879fd271756.png?v=20241031113041
Final Audition Ep. 2-2,Double,23,RGU1czZnMmZhS0o3K0NhQnNMcmRRUT09,https://phoenix.piugame.com/data/song_img/586259955404d31e77555357b9d421ee.png?v=20241031113041
Fracture Temporelle,Double,23,N096NFZSNWFaN3RPdkw0MGNNa2t2QT09,https://phoenix.piugame.com/data/song_img/4f176d4f60c502692f8e1b0715e495e2.png?v=20241031113041
Gargoyle,Double,23,dXBmQmRzRFhpaE5WT2VJTlVpT2xMdz09,https://phoenix.piugame.com/data/song_img/618150bb862eb2a3177d94ac387aae60.png?v=20241031113041
Get Up,Double,23,a1ZGRkdNZjJ1WlpORDBHTFhqSS9jQT09,https://phoenix.piugame.com/data/song_img/5eb1caeed1386a085da143bd07f55fe5.png?v=20241031113041
Ghroth,Double,23,R0w4YVZiQW9xU2hqREVrTDhFQUNydz09,https://phoenix.piugame.com/data/song_img/711e60a1b06997e72dde2024731aebdf.png?v=20241031113041
HELIX,Double,23,V01mYm1DLytCczlidDlldHdEMUF1dz09,https://phoenix.piugame.com/data/song_img/05712b8a86cc22bffbd747851d5de1e0.png?v=20241031113041
Hellfire,Double,23,azVicDVGSEkrZERFdFlEVHZBeXpWdz09,https://phoenix.piugame.com/data/song_img/d6b7df162464f8e926cb984462d61f0c.png?v=20241031113041
Hymn of Golden Glory,Double,23,dm56b1c5TktBNFk3bnM2UUFmSHVKZz09,https://phoenix.piugame.com/data/song_img/5713ab6fbd6510744918896c7f949bce.png?v=20241031113041
Ignis Fatuus(DM Ashura Mix),Double,23,OFViSzNvSi8wbUFkZk8zd2QvcllUQT09,https://phoenix.piugame.com/data/song_img/eceb8a4cdce908dd6ef8851eb74883bf.png?v=20241031113041
Imperium,Double,23,SDU4bzJQQlltTnkvUnlNdjlneEMrQT09,https://phoenix.piugame.com/data/song_img/b874f35ca304ff22c3ed2ed6c5a9f8ba.png?v=20241031113041
INFINITY,Double,23,cHBOdHYzb3dCME16S2dRRmhIbWdpdz09,https://phoenix.piugame.com/data/song_img/614525bb9b1e6f28a8415ce51d9534bd.png?v=20241031113041
INVASION,Double,23,Z2pRWU4zZlFJbVNlSklBVE9icFlVQT09,https://phoenix.piugame.com/data/song_img/774827619c1d0d5c3068df20119a35e6.png?v=20241031113041
Jupin,Double,23,OFl2Q0RwQXY5VS9kK3pYaU9CS01wdz09,https://phoenix.piugame.com/data/song_img/9f561790e1f3df1f1174b87f0d78b9d6.png?v=20241031113041
Odin,Double,23,V3dzU1VleGNBR3gxaThKbDlaVHRKUT09,https://phoenix.piugame.com/data/song_img/14da0faf29ae484f7dc4194f41436a1e.png?v=20241031113041
Orbit Stabilizer,Double,23,dTlYcWRmN1dzcmFvc3llWUhIampVZz09,https://phoenix.piugame.com/data/song_img/b68addfd9b7eb9c646657ee4f215e799.png?v=20241031113041
Papasito (feat.  KuTiNA) - FULL SONG -,Double,23,WjdJdDA5K2s4dnhuSGlyWGV4a1hyUT09,https://phoenix.piugame.com/data/song_img/76e8bb9bc8b0893672603d91a99c15d0.png?v=20241031113041
Passacaglia,Double,23,cHdzbWtOc0l5NjUrU1BzZFZFc3FhZz09,https://phoenix.piugame.com/data/song_img/dbaa447e9e95f33d09686f71ee98141a.png?v=20241031113041
Pine Nut,Double,23,VzFHV3FzZ21xeWx6dXBnbkV2UVdOZz09,https://phoenix.piugame.com/data/song_img/316dcf353e07e846960e71df5e180ba4.png?v=20241031113041
Point Break,Double,23,N0d4SnpISk5aNEQwbEZXcjgxenltUT09,https://phoenix.piugame.com/data/song_img/46bde033426573b8606e09e834705941.png?v=20241031113041
Pop Sequence,Double,23,dXM1Y2JqUkx4NEcwOVZJN1VSY0hNUT09,https://phoenix.piugame.com/data/song_img/517829f70e7dfddf25a974289134e8e5.png?v=20241031113041
Prime Time,Double,23,Z0x4Sit1L3g0WU0zOHZkOENYcEhtQT09,https://phoenix.piugame.com/data/song_img/6a9b52dad811828ecba1f4f5d3e6abfe.png?v=20241031113041
PUPA,Double,23,SmJsejN1YTh1QTNGbkN0Q29rL2ZQUT09,https://phoenix.piugame.com/data/song_img/adf1054211294efcbfb92ac97a37ec75.png?v=20241031113041
Repentance,Double,23,UC8vTzRxcTR6QzFrT25OUy81ZDJlUT09,https://phoenix.piugame.com/data/song_img/93d5647e7b2b3cdb2b3a04d06f996851.png?v=20241031113041
Requiem ,Double,23,aU9pWnZuRzZDN1Y0eG5JSnV1dStBQT09,https://phoenix.piugame.com/data/song_img/81adb87dd9e7243103ac0ee70a98e739.png?v=20241031113041
Rush-More,Double,23,Ni9hTDZyQnpGaThQenljS3h5M2xGdz09,https://phoenix.piugame.com/data/song_img/89ac6afc39e1dbaf27cede9586f53f2d.png?v=20241031113041
KUGUTSU,Double,23,RlAxVm9UOGJqMnI5bDc4Q0taU3JzQT09,https://phoenix.piugame.com/data/song_img/6b61fae3e35139975deb1199f1ad550a.png?v=20241031113041
Leakage Voltage,Double,23,ck1wWU90Rkg4REcxanREdXliRjdUQT09,https://phoenix.piugame.com/data/song_img/bbb4ea1cd59845c2f17fb8aaf3dc538b.png?v=20241031113041
Lepton Strike,Double,23,TDFTMWswZFdsbWJyc3pQRHJqTkxKZz09,https://phoenix.piugame.com/data/song_img/8958722ae115e6fea37e0435ae7aa63e.png?v=20241031113041
Little Munchkin,Double,23,dVZuajRYMndLMklpYlhXaDNpS21EZz09,https://phoenix.piugame.com/data/song_img/d59295bf426a99e64848df63ced40717.png?v=20241031113041
Love is a Danger Zone 2 Try To B.P.M,Double,23,dE13UUxXTzE4ZUFyWnRCdmpvMkFqZz09,https://phoenix.piugame.com/data/song_img/200d4dc1bdcf136287315e519d86c646.png?v=20241031113041
Love is a Danger Zone pt. 2 - SHORT CUT -,Double,23,Ty9vQ0xMb3J3QmJwQzNOVUgySHlUdz09,https://phoenix.piugame.com/data/song_img/d3fce409d990438f96f2ca2e036cd99b.png?v=20241031113041
Love Is A Danger Zone(Cranky Mix),Double,23,cGN5bEl4WWNVMTd0Tkl2QUxZNFNzdz09,https://phoenix.piugame.com/data/song_img/72a5b43b6f620b5a785a673f53e38e1c.png?v=20241031113041
Lucid(PIU Edit),Double,23,KzgxOWJRb2phdzhKaDlPeDFhVHdZdz09,https://phoenix.piugame.com/data/song_img/6fe5afa657a81021fbf2da64981eb034.png?v=20241031113041
MEGAHEARTZ,Double,23,dlZFTFBIak9yNEdQUCtFdzQ3WXJkQT09,https://phoenix.piugame.com/data/song_img/557ee99561f8a1522c7c87f2a4a11a4e.png?v=20241031113041
Mr. Larpus,Double,23,Vy85YWtvZEFPZk43MW03VEp6ZUYzdz09,https://phoenix.piugame.com/data/song_img/d5f90344eb4cee421e77fb595a359d55.png?v=20241031113041
Necromancy,Double,23,TldBN0lTanl5VnVvYUhXRXpOK0wxdz09,https://phoenix.piugame.com/data/song_img/79fbf23383fdf73812bf805d7580eb45.png?v=20241031113041
Nyarlathotep,Double,23,NFlDYkw4M1N4dy9vd2FoN0tYcHdoZz09,https://phoenix.piugame.com/data/song_img/3f02cf4ddbf100d3656ce0d334f63e6f.png?v=20241031113041
Cannon X.1,Double,22,dU9jVWZXTUIxNkdvUHBJZWVIZWhHQT09,https://phoenix.piugame.com/data/song_img/40975307786409a32cda392fe62ee7c2.png?v=20241031113041
Caprice of DJ Otada,Double,22,WENDbGFhNmRWY1VvM0RoVVZEQVFaUT09,https://phoenix.piugame.com/data/song_img/2f1b7f10374f115180df7d41f2fe0971.png?v=20241031113041
Caprice of Otada,Double,22,NUx1dlBXbm85Y0Z5TVViK3I1UjFEUT09,https://phoenix.piugame.com/data/song_img/aa22337f4318ef0a3628ccb4afae2fb5.png?v=20241031113041
CARMEN BUS,Double,22,dWpmVGd2SWtJUWN6SmJWazNEUkh6QT09,https://phoenix.piugame.com/data/song_img/b5116f40bd20cdd585b9a565cfac71a5.png?v=20241031113041
CHAOS AGAIN,Double,22,YXFHNjFVT3M3QjNhSWJPVUZ0Nmp5Zz09,https://phoenix.piugame.com/data/song_img/df2bb22858f58b4cf088ce1866854f2d.png?v=20241031113041
CHICKEN WING,Double,22,bzh3ZmpKT2MyNCszTStvMzRtWURsQT09,https://phoenix.piugame.com/data/song_img/8d26b7c6b40b80e288decba3687b14fb.png?v=20241031113041
Chimera,Double,22,ajFBbktSQWszTWE2Q0owZk1wa0hSdz09,https://phoenix.piugame.com/data/song_img/29515cbcd2bb2db30c23ed5228cdf93d.png?v=20241031113041
Cleaner - SHORT CUT -,Double,22,czBtcWpCTGxBWDJ0T0NJM0h0Q1U4Zz09,https://phoenix.piugame.com/data/song_img/dbdb3a17cef6b8c0442d271895b7b996.png?v=20241031113041
CO5M1C R4ILR0AD,Double,22,b1dJQ1dUcFlOazlBSWExZkI2R0N6QT09,https://phoenix.piugame.com/data/song_img/cb4ad7cf62655b7d2907ade4d781873f.png?v=20241031113041
Cross Time,Double,22,Y05vM1ZlRjdvUDRvS1YvZkEyT3JFQT09,https://phoenix.piugame.com/data/song_img/1fa5b0791390a1d2de6ad8d5d2abd144.png?v=20241031113041
CRUSH,Double,22,MFdrSzkvWjJ6S0ZacWZIR25DMlZpQT09,https://phoenix.piugame.com/data/song_img/9bc09f5b3630ecbfdb72ae72460e4d40.png?v=20241031113041
Csikos Post,Double,22,RGNLTlRxdCtNZnJBbElWcVcwTUVVQT09,https://phoenix.piugame.com/data/song_img/93cf2160a5c0e9a8a4c90e38f67fd92d.png?v=20241031113041
Scorpion King,Double,23,VjU0cDJncXFqYWFwbkNQNTR0RThxUT09,https://phoenix.piugame.com/data/song_img/2d8d5d9f38d10d9b8510159a9f1b3191.png?v=20241031113041
See,Double,23,RjJCV2FxNnlxNnk4VG9zcVdtaHNidz09,https://phoenix.piugame.com/data/song_img/2e0daf0c0eb3b5a188a20eb0a7dd1581.png?v=20241031113041
She Likes Pizza,Double,23,YjBwU040TlBoNmRjbXRlSFN3S3o5UT09,https://phoenix.piugame.com/data/song_img/88313acc27b4f5687f3ed03e62756941.png?v=20241031113041
Shub Niggurath,Double,23,dEx4dEFRdHorNkZpTS8zTlJvVm1vUT09,https://phoenix.piugame.com/data/song_img/1f724c66b21c31dd9c8999b2cdd04f6d.png?v=20241031113041
Shub Niggurath - SHORT CUT -,Double,23,L2p5WndRWDdaYTl5Tml3aDNoOGk5dz09,https://phoenix.piugame.com/data/song_img/c42000e6bdad6402546c6c57cad19234.png?v=20241031113041
Solfeggietto,Double,23,L1hpNXVUbk1SemFpYk1wc2g3L0lYUT09,https://phoenix.piugame.com/data/song_img/89ad08817eede5a099583987e96d64b3.png?v=20241031113041
Star Command,Double,23,NlUyNEJoTG1EZGI4RHlOOXdEamN5Zz09,https://phoenix.piugame.com/data/song_img/6a06a2eec3aba4df950aa666233999b6.png?v=20241031113041
Stardream -Eurobeat Remix-,Double,23,c2NlSVRzd2pWbmdXSjJKTjFhd0FaQT09,https://phoenix.piugame.com/data/song_img/1e7f149bb81b419a51d930540d002bec.png?v=20241031113041
Stardust Overdrive,Double,23,czcrOVV1SllnNVZRVUhmTDJSVVcydz09,https://phoenix.piugame.com/data/song_img/b9be99d658d2ab83f12a236a1b3246bb.png?v=20241031113041
Sudden Appearance Image,Double,23,aU5WQk9ieVV4cVVWRC9LelRuVTlDUT09,https://phoenix.piugame.com/data/song_img/b2bd709009f25a9ac3618390c7b9917e.png?v=20241031113041
Super Capriccio,Double,23,NGdST0dPcG9YWk4yU04zdUJHa1I5UT09,https://phoenix.piugame.com/data/song_img/9aab5bee552aab116a9f4ccbc3c50f34.png?v=20241031113041
Take Out,Double,23,K2pWRDA2dnZZOHN0cU9Ia2V5aFcxUT09,https://phoenix.piugame.com/data/song_img/8eb6a7d9798400553892511bf913409a.png?v=20241031113041
* this game does not exist *,Double,22,Q1d3eTRZclpTRHFYMTRSVHFoMzZkQT09,https://phoenix.piugame.com/data/song_img/89f84e8cf3b3b99a00a93bf032100f8e.png?v=20241031113041
1949,Double,22,aDdGNThmcU8zY1gvR2NxeXg1Yk1aZz09,https://phoenix.piugame.com/data/song_img/27b9c3cc4f8d3c476205f2d4e6bbd9a5.png?v=20241031113041
1950,Double,22,SzBDTTRET1pDdVdlNUIzdXJqNytmUT09,https://phoenix.piugame.com/data/song_img/fba81856a34b5447cd12dc4aaf87d37a.png?v=20241031113041
Anguished Unmaking,Double,22,ZkoyUHdqYUZWNEJ4cXYvYkoxY0twdz09,https://phoenix.piugame.com/data/song_img/8973c7077606b39a0caf896a5dd0c935.png?v=20241031113041
Arirang,Double,22,elpwRll0M1I3NndiT3BDbGp4MWN2dz09,https://phoenix.piugame.com/data/song_img/8d55fa3101649d5beb9ee7921b2ea46c.png?v=20241031113041
Asterios -ReEntry-,Double,22,V2lBMVY5TFZSZEhTTkk2YlcxdU9YUT09,https://phoenix.piugame.com/data/song_img/0dc58227912960f525b0de185ab43eb1.png?v=20241031113041
Bad Apple!! feat. Nomico - FULL SONG -,Double,22,QlJyRjUveENHeWNnVEJsZjB0Tkk4dz09,https://phoenix.piugame.com/data/song_img/a5d367b72dbe7ef734cf5d250d3000d5.png?v=20241031113041
Banya-P Classic Remix,Double,22,V0lHTE5sNVNPSFcwRHFvdENDQmJ1Zz09,https://phoenix.piugame.com/data/song_img/cf5ab474b33817e5f97f69016cc5beb9.png?v=20241031113041
BATTLE NO.1,Double,22,ZThUMGg2OTNRVjVncU1uWHpIbEhwZz09,https://phoenix.piugame.com/data/song_img/12452411f0fddba3caf2382c9bf033f4.png?v=20241031113041
Black Swan,Double,22,RCtSVkdQK2J2NDNoL0dIcnBXZ2kzdz09,https://phoenix.piugame.com/data/song_img/8327d083dfc2bbb2b763b809707f8683.png?v=20241031113041
BOOOM!!,Double,22,dm1IUHR0QVBrU0VXYTdWMWlsL3FNQT09,https://phoenix.piugame.com/data/song_img/9caa31f81ba859eb53adc2b47b6d93bc.png?v=20241031113041
Bubble,Double,22,SHlVQjcyTDZYNUJCUGhLVzVnN0NFdz09,https://phoenix.piugame.com/data/song_img/9b71130dbd5410cfb920d6a7fa4e0615.png?v=20241031113041
Telling Fortune Flower,Double,23,ODhVdXRMNi8rRTA5SDVrWU1iTjYzZz09,https://phoenix.piugame.com/data/song_img/212d24f35ebb3de53f5deb6cd6625d31.png?v=20241031113041
Travel to future,Double,23,R2daTjkwVG9VN0FHUm9qb1dTMGJjQT09,https://phoenix.piugame.com/data/song_img/57f487c23ba8dffe5a54db83e550e041.png?v=20241031113041
TRICKL4SH 220,Double,23,cGpham1MK01XdmhLT1lOK1VxY0JSQT09,https://phoenix.piugame.com/data/song_img/81c807da9ac1fd29e74ab8a510976789.png?v=20241031113041
Underworld ft. Skizzo (PIU Edit.),Double,23,UWFISmIyQTdTTGdGeHhrME85VUVIUT09,https://phoenix.piugame.com/data/song_img/537cebe79bb5a6cea03bf1d7a4d687e6.png?v=20241031113041
Versailles,Double,23,ZC9MK3NLMkJhdHRXRWUvQnFaVmNwZz09,https://phoenix.piugame.com/data/song_img/305329152cdd89f6229dec2a3074c18b.png?v=20241031113041
video out c,Double,23,UEpMUWlURUNhSjk0S2JuOXVxdkRtdz09,https://phoenix.piugame.com/data/song_img/ca619d079c76bb78afc1e8705484f7f9.png?v=20241031113041
Wedding Crashers,Double,23,NzVmd0ZDV05TTUdSUW1PMFZZb2lBdz09,https://phoenix.piugame.com/data/song_img/a916721935bb9c8c55800fbbe556ae90.png?v=20241031113041
What Are You Doin?,Double,23,VUIvbUlmS1FvTVZHNmhTTTdIOGtaQT09,https://phoenix.piugame.com/data/song_img/2bbd39494e83dded1ca4340fbc9ed2ea.png?v=20241031113041
What Happened,Double,23,NXdXL0djTis3SVV3TVN3R0Y5VVEvZz09,https://phoenix.piugame.com/data/song_img/c0202919b28b74b717b6a02b85840be7.png?v=20241031113041
Windmill,Double,23,c3RtaGZXYzkyVW1aVVhRdTBaWkQvQT09,https://phoenix.piugame.com/data/song_img/340f287916ca311faff5b0d05b7fda93.png?v=20241031113041
Witch Doctor,Double,23,bjc3WUx2USszdi9BZTBMMHNDQU5GUT09,https://phoenix.piugame.com/data/song_img/8756d359059d17a2cde4bf9d40ff27cf.png?v=20241031113041
Your Mind,Double,23,ZjhVVk0wWDhUK3prN1pSVXBUL1hBUT09,https://phoenix.piugame.com/data/song_img/cb6ef748fd4bb7ef98dd181d77085bb8.png?v=20241031113041
Curiosity Overdrive,Double,22,bUN6dUZXNDZEVE84VHpCcjJYR2hBZz09,https://phoenix.piugame.com/data/song_img/2cf6b048170d3446cbb27e722a1d805f.png?v=20241031113041
Dignity - FULL SONG -,Double,22,VWl3SjRrbVgrRS8vL1Bha0FhZzU1Zz09,https://phoenix.piugame.com/data/song_img/44b05993485fdf84f9503d7635461185.png?v=20241031113041
DJ Otada,Double,22,SnJDSXlQdVJKMjFqM2N1OXJLV0tFQT09,https://phoenix.piugame.com/data/song_img/2c17de6390412604fb6f68eafc8c4223.png?v=20241031113041
DO or DIE,Double,22,a25KZ2ZYRS9PSUZXbFgrazN6Y2E2Zz09,https://phoenix.piugame.com/data/song_img/820b7fbc1dcc0362d32c5745cd0b0d2c.png?v=20241031113041
Donatello,Double,22,R2I4N1VRYVpFL0JxTVBOTGZQZ1BZUT09,https://phoenix.piugame.com/data/song_img/87fe929fd50ddc14d42b103c72479b60.png?v=20241031113041
Dream To Nightmare,Double,22,b1RCeVhFV1d4OHpGYWQ4aUJwMDNvQT09,https://phoenix.piugame.com/data/song_img/149de4217a7f2e3d80c3dbe4090a2ea0.png?v=20241031113041
Energy Synergy Matrix,Double,22,MFovR2dYN2ptdXlybEhVQXRMdTJwQT09,https://phoenix.piugame.com/data/song_img/9a9a1a662444b7305346e031dad8be2e.png?v=20241031113041
ESCAPE,Double,22,cFVLamtrZUwxYkpsNW9KMXozSThBdz09,https://phoenix.piugame.com/data/song_img/057e2df0bf02e2fcb287bb24644d0cb4.png?v=20241031113041
FFF,Double,22,MmpFZlJtNmhrOXFKL0RZOXNwUGpndz09,https://phoenix.piugame.com/data/song_img/bc8046f59a10309e3fba7b77672cf2d2.png?v=20241031113041
Final Audition Ep. 1,Double,22,WExpSVljK0JPb2hIZzlubUlqY3Bjdz09,https://phoenix.piugame.com/data/song_img/99358e5e78a2ed2b7ea890eec2c271e7.png?v=20241031113041
Final Audition Ep. 2-1,Double,22,dGcySmVTYmgxRi9nQXZ6SDBtY09sUT09,https://phoenix.piugame.com/data/song_img/f68501156acb18b48e57c879fd271756.png?v=20241031113041
Fires of Destiny,Double,22,NEcxNERhdkl0ZkpySC9CSzlTLzd1UT09,https://phoenix.piugame.com/data/song_img/246c0d78b30bf28204d7ef28be5a0f5b.png?v=20241031113041
Indestructible,Double,22,QkdRVlZJdjFzU3pMajlXKzhQeWR0Zz09,https://phoenix.piugame.com/data/song_img/ae21644e1e271575dfd9a423bb808eef.png?v=20241031113041
Interference,Double,22,SXAzaUpIcllXRWV6RkFHaHArd3JJdz09,https://phoenix.piugame.com/data/song_img/445271f28c01b02fcffac895764c8343.png?v=20241031113041
JANUS,Double,22,UEpHTDZ6KzVIRTB5ejZyVmx5Mmh6QT09,https://phoenix.piugame.com/data/song_img/2c47815040037dcacc92e4838b5eff82.png?v=20241031113041
Jogging,Double,22,aVVxVmdXU0FpMDZ3dGgvaklsak1vUT09,https://phoenix.piugame.com/data/song_img/3adbc9e8d05b1d006a995cf3079330aa.png?v=20241031113041
Just Hold On (To All Fighters),Double,22,M2dLeFFqMGd2VkhyTGNjcjhOVGhKdz09,https://phoenix.piugame.com/data/song_img/a5cdeb1b546d6bbd592dd202c3a79345.png?v=20241031113041
Karyawisata,Double,22,N1AyYlltMkExd2hORGYzQi9zTTJnZz09,https://phoenix.piugame.com/data/song_img/f947459c1bbe1598870853502bf147d6.png?v=20241031113041
Kokugen Kairou Labyrinth,Double,22,VkdEK0lxelpxbjFBMkpWTHFtS0FyUT09,https://phoenix.piugame.com/data/song_img/e6f6dc0021c7ff7a8a5bfbbf1d1795f6.png?v=20241031113041
Lacrimosa,Double,22,alA1eGl3VElKUnlNWnZTcUhvM2IrUT09,https://phoenix.piugame.com/data/song_img/56fbd3887c1f170ff0bab5fd5bac7320.png?v=20241031113041
Le Grand Rouge,Double,22,ZlliOUhESnYrcnUraUpuNmFHSDBUQT09,https://phoenix.piugame.com/data/song_img/c30c986da13777b364dbb808b94f49ad.png?v=20241031113041
Leather,Double,22,ek9xOFI0a0s0QW1yNENqZEFYNkNLQT09,https://phoenix.piugame.com/data/song_img/7a7a1b221de07d92d694b1ccd2bb69e0.png?v=20241031113041
Lohxia,Double,22,OFdSL3ZDQ0gySWN1RGtBbENLU1cvQT09,https://phoenix.piugame.com/data/song_img/280eaf79c3414fcc25d52691f550a624.png?v=20241031113041
Lucid Dream,Double,22,T1dxZkdNTDRPVW5hU3UxMTZXM3Aydz09,https://phoenix.piugame.com/data/song_img/bd82e2ff6db9c6e4ba585760cb5a94f7.png?v=20241031113041
Flavor Step!,Double,22,Y0JzU0greHBOdDVNQ1djYU9rYzJUZz09,https://phoenix.piugame.com/data/song_img/2eecbab75fb2d9f0f95971ff487fc934.png?v=20241031113041
Further,Double,22,TXVvUlFvbVFzeUU3VDBva1k2SXZkUT09,https://phoenix.piugame.com/data/song_img/1f171915dd8d2dabd558f070fa77f419.png?v=20241031113041
Gargoyle - FULL SONG -,Double,22,anV0OTFId3ZTQmxQMGE5TmdUeTF0dz09,https://phoenix.piugame.com/data/song_img/9e54f9ac19a9725e63a85bad034b662d.png?v=20241031113041
Get Your Groove On,Double,22,d2czUXBhb3UyTkdtRUREZnVtVjM0QT09,https://phoenix.piugame.com/data/song_img/19a3e292727ee8aeac5aae5e2b6b4ff6.png?v=20241031113041
Giselle,Double,22,ektQT2U5c1Y3UG1oME9MR2Y4ZEJwQT09,https://phoenix.piugame.com/data/song_img/e75b6128293b5d17ca73a45d243d0a27.png?v=20241031113041
God Mode 2.0 feat. Skizzo,Double,22,NE1kcnZpcGpxcGtyRW5sekVoS1prQT09,https://phoenix.piugame.com/data/song_img/1fc6bdfadaf5c8c4d0aaa5cb3a30ddd5.png?v=20241031113041
GOOD NIGHT,Double,22,dk5pZm0wTUFqOVJ1dEowMDRRZHE4Zz09,https://phoenix.piugame.com/data/song_img/950bba94b66e30b4a33c794c204b2ac8.png?v=20241031113041
Hardkore of the North,Double,22,RVRyS0FZZmlsWjVlUnJjeW83eDBqQT09,https://phoenix.piugame.com/data/song_img/bd2a88dd76f59d86f3a536dd3afd3ed2.png?v=20241031113041
HEART RABBIT COASTER,Double,22,UW8vWVdNZExTajVyZHovT29RKzQ4QT09,https://phoenix.piugame.com/data/song_img/21f8ea50ea39ae9649ef630448e5a2d4.png?v=20241031113041
Highway Chaser,Double,22,OXVmR1psWTFVWW45MFgvU3YzSzI1QT09,https://phoenix.piugame.com/data/song_img/f06cbde6cc0b8747421f52ac75b3ee8b.png?v=20241031113041
Hypnosis(SynthWulf Mix),Double,22,QlJNR0J4b1h1dkZMYzFoRFRORUJKdz09,https://phoenix.piugame.com/data/song_img/1f8ba439956cef0aecaa015e29c183c8.png?v=20241031113041
I Want U,Double,22,ZG9TOERJcXpRS0xlNkg4aCt6LzNPZz09,https://phoenix.piugame.com/data/song_img/d56f4754be78f6287098ec4f3c71f593.png?v=20241031113041
Redline,Double,22,UE0rSm14TFpJeldLQVNmWnRvcVRwUT09,https://phoenix.piugame.com/data/song_img/e4b9307656a5ecd491868c2d9eef1a42.png?v=20241031113041
Repeatorment Remix,Double,22,M1NtWEw3eCtJN3RHOVdSQUpSRGJLUT09,https://phoenix.piugame.com/data/song_img/7cd9eb05c6865fe815ae602ddb970098.png?v=20241031113041
Re：End of a Dream,Double,22,dk56RXRySU9aQ3VLOGtKUFlwVzhVdz09,https://phoenix.piugame.com/data/song_img/cc5d57d60b17c46dee91b575faecd855.png?v=20241031113041
Rock the house,Double,22,d0NOT1VRYmpIdHU0RkxNbHRlRWRaQT09,https://phoenix.piugame.com/data/song_img/dc19ba963efaaef2b2a3c905a98abfc3.png?v=20241031113041
Rolling Christmas,Double,22,Qm4yZDNZSFExeGk5MnU5bllCVnJPdz09,https://phoenix.piugame.com/data/song_img/744e973eeccd43765eb616bb0cad04e6.png?v=20241031113041
Showdown,Double,22,S0pLZkNxTG1qcE5YbFpRZTlpZFI2QT09,https://phoenix.piugame.com/data/song_img/7387703a9867124dd6159fd3ee0b8094.png?v=20241031113041
"Simon Says, EURODANCE!! (feat. Sara☆M)",Double,22,bVUrYWRpd0VGbmdMOFpTaUhaQzQvdz09,https://phoenix.piugame.com/data/song_img/ecc05e7a2615a2a2770e4a8c5487eb4c.png?v=20241031113041
Skeptic,Double,22,MEhKd3RFSDNnckFIbnVaRGpVMm1oUT09,https://phoenix.piugame.com/data/song_img/cfd902c46c5004527c92d5e229edcc42.png?v=20241031113041
Slam,Double,22,ekFHNnNBN21ydkdtQkFyb3dJckVzUT09,https://phoenix.piugame.com/data/song_img/6c015264351d8c74bc84257bb4bad895.png?v=20241031113041
Soldiers (TANO*C W TEAM RED ANTHEM),Double,22,azJxZVRVZDZzZ1ZnVHNoOVBNMjNBQT09,https://phoenix.piugame.com/data/song_img/99346227f519d2f7626b70e5b38c809b.png?v=20241031113041
Star Command,Double,22,VFA0b0NFU2NPYWpzNWlBUnlud0liQT09,https://phoenix.piugame.com/data/song_img/6a06a2eec3aba4df950aa666233999b6.png?v=20241031113041
Stardream (feat. Romelon),Double,22,NlJIWUt1L0J1Rk5wRFdveHRNOWEvQT09,https://phoenix.piugame.com/data/song_img/0a5705bb58882d059fcdbd5aea9b9cce.png?v=20241031113041
Pavane,Double,22,Slh2Zktwbm45eVVrRVdhRGk1VHcxdz09,https://phoenix.piugame.com/data/song_img/b72f4902567794d82879737a188d1463.png?v=20241031113041
Pneumonoultramicroscopicsilicovolcanoconiosis ft. Kagamine Len/GUMI,Double,22,RENTRlhMRS81VFNXaWIyMnY2bGsvUT09,https://phoenix.piugame.com/data/song_img/3f60d49fc1d14e5cfa51e8c90eec847b.png?v=20241031113041
